Follower	Followee	Weight
1187	7363	1.0
1187	7072	1.0
1187	8861	1.0
1187	4493	1.0
1188	9639	1.0
1188	7415	1.0
201	8382	1.0
8964	10260	1.0
8964	9848	1.0
1190	2272	1.0
2740	2299	1.0
2740	6963	1.0
2740	6768	1.0
2740	6892	1.0
2740	6069	1.0
7737	2671	1.0
7737	5067	1.0
7737	5232	1.0
7737	4451	1.0
7737	6005	1.0
8965	6546	1.0
8965	5083	1.0
8965	2093	1.0
3955	7947	1.0
8966	8436	1.0
9125	608	1.0
9802	738	1.0
2981	3386	1.0
2981	2897	1.0
2981	2259	1.0
1191	7568	1.0
1191	1066	1.0
1191	1005	1.0
1193	2401	1.0
1193	1579	1.0
1193	1027	1.0
1193	5727	1.0
8967	1566	1.0
1194	3030	1.0
2499	8100	1.0
2499	10148	1.0
2499	1260	1.0
2499	955	1.0
2741	5616	1.0
2741	6102	1.0
6549	3659	1.0
6549	9353	1.0
1195	4015	1.0
7821	8056	1.0
7821	6355	1.0
3956	2091	1.0
2742	845	1.0
3686	1540	1.0
3686	3148	1.0
3686	10147	1.0
2743	3708	1.0
1196	5563	1.0
1196	8875	1.0
1196	574	1.0
1196	9707	1.0
1196	1156	1.0
2744	1817	1.0
6388	2734	1.0
6388	5017	1.0
6388	4770	1.0
6388	6158	1.0
6388	9331	1.0
6388	2684	1.0
2745	2464	1.0
2746	6879	1.0
2746	2563	1.0
2746	1289	1.0
1197	5997	1.0
1197	4946	1.0
1197	2210	1.0
1197	3371	1.0
1197	4928	1.0
1197	2235	1.0
1197	6339	1.0
4742	9138	1.0
2748	4369	1.0
2748	8329	1.0
8969	3359	1.0
2751	8784	1.0
2751	3796	1.0
2751	5396	1.0
2751	5312	1.0
2752	4970	1.0
2752	319	1.0
7822	5637	1.0
7822	7356	1.0
7822	9312	1.0
6389	6561	1.0
4743	5124	1.0
2753	2027	1.0
7823	5740	1.0
1198	3688	1.0
8934	8403	1.0
5494	2129	1.0
5494	9075	1.0
6391	3587	1.0
6391	2431	1.0
4744	10135	1.0
8970	9365	1.0
4745	8806	1.0
1201	1309	1.0
1201	4500	1.0
1201	7001	1.0
1201	7580	1.0
1201	1297	1.0
1110	6005	1.0
1110	8355	1.0
10250	1930	1.0
5212	5926	1.0
2755	1992	1.0
2755	3575	1.0
2755	5531	1.0
2755	8259	1.0
2755	7706	1.0
7014	7208	1.0
7014	7931	1.0
7014	922	1.0
8971	8250	1.0
8971	3890	1.0
4748	5065	1.0
4748	3233	1.0
4749	6966	1.0
4749	4466	1.0
4749	8803	1.0
4749	2616	1.0
4749	6131	1.0
8972	9075	1.0
8972	8238	1.0
8972	5727	1.0
8972	3388	1.0
8972	6153	1.0
8972	7121	1.0
7826	3089	1.0
7827	2943	1.0
7828	3710	1.0
10335	9825	1.0
8154	690	1.0
2757	6271	1.0
10143	1335	1.0
10143	9608	1.0
8973	4306	1.0
8973	981	1.0
8973	5727	1.0
2759	4122	1.0
2759	1953	1.0
4752	3699	1.0
4752	4246	1.0
4753	8672	1.0
4753	9006	1.0
8974	8384	1.0
8974	9288	1.0
6394	705	1.0
626	9983	1.0
626	738	1.0
626	9247	1.0
626	8604	1.0
626	5089	1.0
626	1335	1.0
626	2212	1.0
626	9894	1.0
626	4281	1.0
6395	1687	1.0
7825	6264	1.0
7486	7155	1.0
7486	4599	1.0
7829	5403	1.0
7829	788	1.0
7829	5882	1.0
1204	10371	1.0
1286	5822	1.0
1286	3261	1.0
9648	5747	1.0
4755	2220	1.0
7631	8027	1.0
7631	8450	1.0
7631	6268	1.0
2761	2794	1.0
1206	738	1.0
1206	741	1.0
1617	783	1.0
5751	6183	1.0
5751	3120	1.0
5751	9707	1.0
1207	2867	1.0
4757	10148	1.0
4757	6699	1.0
4757	6765	1.0
4757	7529	1.0
1209	7394	1.0
1209	950	1.0
1209	9393	1.0
10087	9606	1.0
4758	7145	1.0
4758	7213	1.0
4758	4866	1.0
2763	3643	1.0
10473	1848	1.0
7831	10164	1.0
9437	8515	1.0
4759	3031	1.0
4759	3464	1.0
9885	6415	1.0
9885	9028	1.0
9885	6073	1.0
9885	4533	1.0
9885	1335	1.0
9885	3122	1.0
9885	2639	1.0
9885	7702	1.0
9885	6892	1.0
9885	7356	1.0
9885	5294	1.0
9885	5963	1.0
280	4533	1.0
280	8168	1.0
280	8315	1.0
280	7043	1.0
7738	8483	1.0
8942	5866	1.0
338	207	1.0
521	2356	1.0
6398	10313	1.0
6398	478	1.0
6398	4246	1.0
1212	8752	1.0
1212	4798	1.0
1212	5083	1.0
952	2180	1.0
952	8747	1.0
952	7568	1.0
952	6756	1.0
952	9441	1.0
952	4223	1.0
952	2100	1.0
952	3359	1.0
952	9541	1.0
6399	7371	1.0
6399	9275	1.0
6399	6245	1.0
6400	7633	1.0
6400	7471	1.0
6400	7740	1.0
6400	9259	1.0
6400	609	1.0
6400	1156	1.0
6401	6346	1.0
6401	8228	1.0
6401	9455	1.0
6401	2255	1.0
6401	8444	1.0
6401	3804	1.0
6401	1566	1.0
6401	2424	1.0
6401	878	1.0
6401	9083	1.0
6401	1718	1.0
6401	3331	1.0
6401	10312	1.0
6401	9191	1.0
6401	7918	1.0
6401	4739	1.0
6401	4444	1.0
6401	5779	1.0
6401	4582	1.0
6401	7000	1.0
6401	7057	1.0
6401	9086	1.0
6401	1054	1.0
1213	705	1.0
4760	2424	1.0
7586	9021	1.0
2767	5075	1.0
2767	9197	1.0
2767	574	1.0
2767	2224	1.0
2767	5762	1.0
2767	9031	1.0
2767	1930	1.0
2767	4385	1.0
2767	3534	1.0
2767	6001	1.0
2767	2166	1.0
2767	10454	1.0
6402	1620	1.0
6402	5901	1.0
6402	1428	1.0
6402	7019	1.0
6402	5871	1.0
6403	10418	1.0
391	386	1.0
391	389	1.0
391	400	1.0
954	7518	1.0
954	7619	1.0
10357	10350	1.0
1216	671	1.0
4828	4699	1.0
5030	689	1.0
5030	2735	1.0
5030	9508	1.0
5030	3293	1.0
7834	3748	1.0
7834	10169	1.0
6404	1471	1.0
6404	8248	1.0
4761	3725	1.0
4761	2159	1.0
4761	6024	1.0
4761	7955	1.0
4761	2636	1.0
4762	2342	1.0
4763	8102	1.0
6405	4170	1.0
6405	7690	1.0
7836	1729	1.0
7836	7880	1.0
7836	5850	1.0
4764	2907	1.0
10272	9903	1.0
10272	9746	1.0
4765	4045	1.0
4765	4588	1.0
5044	5024	1.0
9851	5422	1.0
9851	3400	1.0
4766	9367	1.0
8524	1579	1.0
8524	5083	1.0
1217	738	1.0
1217	9763	1.0
9852	1848	1.0
1218	4533	1.0
4582	4890	1.0
4582	6401	1.0
9753	738	1.0
6407	5448	1.0
8976	7751	1.0
8976	9499	1.0
8976	1185	1.0
8976	574	1.0
8976	5727	1.0
9650	507	1.0
9650	598	1.0
4769	7356	1.0
4769	6896	1.0
4770	8045	1.0
6408	7417	1.0
2540	4575	1.0
2540	2659	1.0
2540	4211	1.0
3691	4658	1.0
3691	4533	1.0
3691	4467	1.0
7740	2312	1.0
7740	6693	1.0
7740	6400	1.0
6409	6328	1.0
6409	3215	1.0
1222	1708	1.0
1222	8571	1.0
1222	5831	1.0
1222	4599	1.0
4773	8624	1.0
4773	4639	1.0
4773	8382	1.0
2775	869	1.0
4774	4306	1.0
4774	3665	1.0
10470	5673	1.0
2776	659	1.0
8888	8079	1.0
8888	3116	1.0
9651	570	1.0
9651	2455	1.0
9651	9843	1.0
7723	8658	1.0
7723	9413	1.0
7723	5781	1.0
7723	8062	1.0
7723	8168	1.0
7723	7404	1.0
2778	6772	1.0
2778	3196	1.0
2778	6648	1.0
2779	3534	1.0
1626	3721	1.0
1626	2623	1.0
1626	1579	1.0
1224	8415	1.0
1224	6614	1.0
6410	9748	1.0
6410	1991	1.0
6410	4089	1.0
6410	6050	1.0
7838	8824	1.0
7838	9904	1.0
7838	5798	1.0
4626	3249	1.0
8977	2182	1.0
4775	5160	1.0
4775	738	1.0
2780	1939	1.0
2780	8659	1.0
2780	2735	1.0
2780	6381	1.0
2780	5268	1.0
2780	5600	1.0
2780	5152	1.0
2780	4102	1.0
6411	4829	1.0
9945	5662	1.0
9945	5727	1.0
1227	4855	1.0
1227	7730	1.0
1227	7152	1.0
1227	4340	1.0
1228	9568	1.0
1228	5662	1.0
1228	7396	1.0
1228	6235	1.0
1228	9303	1.0
1228	4088	1.0
4777	4782	1.0
4777	1550	1.0
7840	3951	1.0
6412	2356	1.0
6412	1185	1.0
6412	8506	1.0
6412	4461	1.0
6412	4566	1.0
6412	4293	1.0
8978	6832	1.0
4778	1861	1.0
4778	4276	1.0
10179	4118	1.0
311	10391	1.0
311	222	1.0
6414	3276	1.0
3175	1066	1.0
3175	1191	1.0
3175	3190	1.0
1230	1546	1.0
6416	1414	1.0
7841	9911	1.0
118	115	1.0
118	116	1.0
955	4786	1.0
955	2499	1.0
7842	1342	1.0
7842	8251	1.0
1282	738	1.0
1282	1566	1.0
1282	9894	1.0
1282	3936	1.0
1282	3814	1.0
1282	3801	1.0
1282	1996	1.0
1282	4948	1.0
8160	4533	1.0
8160	5727	1.0
8160	7428	1.0
6417	1343	1.0
6417	9033	1.0
6417	8382	1.0
9754	3534	1.0
4780	5272	1.0
4780	2327	1.0
1231	8340	1.0
1231	2272	1.0
1231	8474	1.0
1232	2330	1.0
859	2112	1.0
859	4533	1.0
859	6148	1.0
8344	6682	1.0
1290	3610	1.0
8979	4449	1.0
8979	7109	1.0
8979	6857	1.0
8979	4936	1.0
8979	1187	1.0
8979	6306	1.0
8979	1950	1.0
8979	4169	1.0
8979	1156	1.0
4781	8250	1.0
4782	5525	1.0
4782	4922	1.0
4782	7920	1.0
4782	4777	1.0
4782	3286	1.0
4782	2937	1.0
4782	6365	1.0
4782	8167	1.0
4782	924	1.0
4782	7834	1.0
4782	7340	1.0
4782	651	1.0
4782	7061	1.0
4782	4383	1.0
6418	6330	1.0
2786	3322	1.0
2786	5563	1.0
6419	7875	1.0
6419	8222	1.0
6419	205	1.0
6420	8100	1.0
6420	8859	1.0
6420	8737	1.0
6421	8871	1.0
4783	3157	1.0
9741	1832	1.0
5872	6498	1.0
7844	2766	1.0
10158	2313	1.0
10158	574	1.0
2787	1481	1.0
1235	1248	1.0
4784	8646	1.0
4784	7642	1.0
4784	8109	1.0
4786	6966	1.0
4786	5947	1.0
4786	7067	1.0
4786	955	1.0
4786	5082	1.0
4786	9397	1.0
1291	2034	1.0
8982	6152	1.0
8983	4584	1.0
9652	8639	1.0
1237	6455	1.0
1237	5072	1.0
1237	6268	1.0
1237	5883	1.0
8984	1413	1.0
6423	6151	1.0
6423	3609	1.0
6423	1026	1.0
6423	3002	1.0
4053	1439	1.0
8985	9565	1.0
8985	2877	1.0
8986	6595	1.0
8986	8204	1.0
8986	9477	1.0
2790	3137	1.0
2790	2528	1.0
2790	9174	1.0
2790	1458	1.0
2790	6697	1.0
9653	1069	1.0
6426	3621	1.0
7847	7314	1.0
4787	5912	1.0
5033	6844	1.0
6428	2445	1.0
2791	3260	1.0
2791	6496	1.0
2791	7428	1.0
6429	6316	1.0
6429	4717	1.0
6429	6051	1.0
4789	2826	1.0
4789	7568	1.0
4789	10163	1.0
4789	9763	1.0
1479	8750	1.0
8716	9940	1.0
8716	5176	1.0
1239	9502	1.0
3706	325	1.0
3706	7124	1.0
4790	4421	1.0
10539	4036	1.0
6430	3038	1.0
1240	4086	1.0
5821	2642	1.0
2796	3003	1.0
2796	9208	1.0
2796	3831	1.0
7966	7034	1.0
9483	7250	1.0
2992	3734	1.0
3888	5356	1.0
8987	2424	1.0
6431	1293	1.0
6432	811	1.0
6432	1085	1.0
1241	1743	1.0
1241	6885	1.0
10187	9771	1.0
4276	5585	1.0
4276	2065	1.0
4276	2908	1.0
4276	4378	1.0
4276	4778	1.0
7849	7706	1.0
4794	7890	1.0
4795	7469	1.0
1132	1152	1.0
1132	8259	1.0
1132	9274	1.0
1132	5387	1.0
6433	6448	1.0
9654	4870	1.0
123	139	1.0
123	130	1.0
2798	5493	1.0
1243	5312	1.0
1244	2409	1.0
1245	3062	1.0
9655	9424	1.0
9655	3449	1.0
9655	6729	1.0
7263	8367	1.0
10379	10324	1.0
7995	5933	1.0
1630	4650	1.0
1630	1619	1.0
2799	6549	1.0
10328	2138	1.0
10328	952	1.0
6763	7330	1.0
6763	5251	1.0
6763	2639	1.0
6763	3621	1.0
6763	1940	1.0
6436	2438	1.0
4797	4272	1.0
4797	5561	1.0
860	2166	1.0
2503	1176	1.0
871	2596	1.0
871	1824	1.0
871	953	1.0
223	4949	1.0
2800	7066	1.0
2801	10148	1.0
2801	2623	1.0
2801	4365	1.0
1247	9088	1.0
1247	8072	1.0
1247	8218	1.0
1247	9494	1.0
1247	7210	1.0
1247	1846	1.0
1247	4730	1.0
1247	8245	1.0
1247	8164	1.0
1247	9112	1.0
1247	1878	1.0
1247	9186	1.0
1247	4506	1.0
1247	583	1.0
1247	7768	1.0
1247	1585	1.0
1247	6178	1.0
1247	7868	1.0
1247	8660	1.0
1247	5680	1.0
1247	8900	1.0
4798	1212	1.0
4798	1185	1.0
2802	10018	1.0
2802	5727	1.0
2802	8128	1.0
2802	6571	1.0
2802	1848	1.0
2802	2039	1.0
2802	2356	1.0
4799	6639	1.0
4799	6314	1.0
4799	8768	1.0
4799	4533	1.0
4799	10131	1.0
4799	5298	1.0
8989	1335	1.0
1248	1235	1.0
1248	2566	1.0
8990	8943	1.0
8990	3736	1.0
2804	5500	1.0
2805	7257	1.0
5241	1098	1.0
2807	810	1.0
9917	738	1.0
3696	2792	1.0
9986	9825	1.0
9986	4193	1.0
9986	2096	1.0
9986	3314	1.0
4802	1037	1.0
609	4306	1.0
609	9382	1.0
609	6400	1.0
609	2263	1.0
5034	10371	1.0
2809	4282	1.0
2809	5094	1.0
2809	6639	1.0
2809	5166	1.0
2809	7703	1.0
2403	5464	1.0
2810	1540	1.0
1048	8008	1.0
1249	1401	1.0
9656	5503	1.0
9656	1274	1.0
8993	9275	1.0
8993	7279	1.0
6438	9021	1.0
5673	2961	1.0
5673	4533	1.0
5673	6051	1.0
9961	2356	1.0
9961	4533	1.0
9961	1156	1.0
6439	9531	1.0
6439	734	1.0
2813	8213	1.0
4803	5284	1.0
4803	6480	1.0
4803	2735	1.0
4803	6381	1.0
6440	3999	1.0
6440	6288	1.0
6440	6370	1.0
6440	1553	1.0
8994	10371	1.0
8994	6171	1.0
8994	8887	1.0
4804	1351	1.0
2814	7785	1.0
6441	8175	1.0
1251	1440	1.0
6766	2671	1.0
4805	4639	1.0
4805	738	1.0
2815	8690	1.0
2816	9163	1.0
8995	4471	1.0
2817	6415	1.0
4807	3034	1.0
4807	4344	1.0
4807	4075	1.0
9308	2952	1.0
9308	10206	1.0
9308	3174	1.0
6443	3729	1.0
6443	7124	1.0
6443	8085	1.0
4606	3859	1.0
2821	5763	1.0
2821	7271	1.0
2823	4424	1.0
2823	282	1.0
7855	8168	1.0
1004	939	1.0
1004	1003	1.0
1004	8383	1.0
1255	8818	1.0
6445	6523	1.0
7675	5284	1.0
7675	7369	1.0
7675	9843	1.0
2226	5883	1.0
2226	3313	1.0
2226	4016	1.0
7856	7760	1.0
1256	1287	1.0
1256	7499	1.0
1256	6845	1.0
1256	8360	1.0
4810	5652	1.0
4810	6885	1.0
4810	4168	1.0
4810	5591	1.0
2824	6301	1.0
9803	9807	1.0
8996	5955	1.0
4811	9819	1.0
4811	2969	1.0
2825	8009	1.0
2825	4955	1.0
2825	5938	1.0
1259	1380	1.0
6447	8302	1.0
6447	7837	1.0
6448	8366	1.0
2826	1966	1.0
6449	6523	1.0
6449	2797	1.0
6449	4211	1.0
6449	3665	1.0
1260	9040	1.0
1260	4668	1.0
6450	3890	1.0
2827	6050	1.0
5246	8164	1.0
5246	6571	1.0
10509	4585	1.0
10509	2039	1.0
9659	3356	1.0
9659	7957	1.0
9659	5597	1.0
9659	602	1.0
9659	2642	1.0
9659	6400	1.0
9659	8399	1.0
9659	4102	1.0
9659	7204	1.0
9659	8128	1.0
9659	3846	1.0
9659	2864	1.0
9659	8134	1.0
9659	10260	1.0
9659	4340	1.0
2829	3239	1.0
2874	2970	1.0
1262	2526	1.0
1263	6561	1.0
1264	2582	1.0
1264	4324	1.0
1264	4745	1.0
1264	8099	1.0
1264	4599	1.0
7859	6210	1.0
7859	7814	1.0
7859	7278	1.0
7859	826	1.0
7859	6030	1.0
7859	5910	1.0
7859	9163	1.0
7859	7497	1.0
7859	8052	1.0
4812	570	1.0
6286	5930	1.0
4813	4639	1.0
8998	3976	1.0
8998	9707	1.0
2830	2547	1.0
2830	4533	1.0
10031	1579	1.0
9727	10062	1.0
3843	2843	1.0
1267	1266	1.0
3258	847	1.0
3258	3109	1.0
3258	2113	1.0
3258	4075	1.0
3258	3949	1.0
3258	7956	1.0
3258	7409	1.0
3258	1678	1.0
3258	1468	1.0
9001	7087	1.0
1268	4533	1.0
1268	1363	1.0
1268	2356	1.0
1268	6037	1.0
2831	8764	1.0
2831	3762	1.0
10548	2039	1.0
10548	738	1.0
10548	6378	1.0
10548	5727	1.0
10548	1335	1.0
10548	3403	1.0
10548	10148	1.0
10548	6029	1.0
10548	1494	1.0
10548	7941	1.0
10548	2623	1.0
9728	6158	1.0
9728	3737	1.0
9728	9593	1.0
9728	9894	1.0
6452	8283	1.0
10434	6301	1.0
10171	738	1.0
6453	8729	1.0
6453	5076	1.0
6453	1000	1.0
2832	3314	1.0
136	131	1.0
136	133	1.0
136	127	1.0
4815	582	1.0
4815	6321	1.0
4815	6492	1.0
4815	1469	1.0
4815	9568	1.0
4815	8723	1.0
4815	1828	1.0
4815	4080	1.0
4815	6312	1.0
4815	7039	1.0
4815	3379	1.0
4815	6066	1.0
4815	4102	1.0
4815	6964	1.0
4815	5037	1.0
4815	3933	1.0
4815	2181	1.0
4815	6725	1.0
4815	4569	1.0
4815	5662	1.0
4815	2080	1.0
4815	2356	1.0
4815	6632	1.0
4815	6711	1.0
4815	1824	1.0
4815	4128	1.0
3312	2184	1.0
6454	1538	1.0
6287	8197	1.0
6287	9594	1.0
6287	3180	1.0
2833	3488	1.0
2833	1412	1.0
2833	5662	1.0
2833	5492	1.0
2833	6804	1.0
2833	6345	1.0
2833	7425	1.0
6455	897	1.0
6455	1156	1.0
6455	7803	1.0
137	119	1.0
137	131	1.0
137	127	1.0
137	133	1.0
2068	803	1.0
2068	4268	1.0
2068	5973	1.0
2068	969	1.0
464	5154	1.0
7518	954	1.0
7518	7237	1.0
7518	4105	1.0
10376	10089	1.0
9661	7408	1.0
9002	3854	1.0
224	231	1.0
224	232	1.0
224	228	1.0
224	234	1.0
224	229	1.0
224	230	1.0
224	236	1.0
2835	4038	1.0
2835	1430	1.0
2835	8889	1.0
225	231	1.0
225	232	1.0
225	228	1.0
225	234	1.0
225	229	1.0
225	230	1.0
225	236	1.0
4816	10430	1.0
226	231	1.0
226	232	1.0
226	234	1.0
226	228	1.0
226	229	1.0
226	230	1.0
226	236	1.0
9003	7768	1.0
9003	9412	1.0
9003	1766	1.0
1274	5887	1.0
1274	9656	1.0
7299	2901	1.0
4633	8248	1.0
4818	4533	1.0
3260	5662	1.0
6768	1656	1.0
6768	2740	1.0
6768	6892	1.0
6768	1225	1.0
9834	7732	1.0
227	232	1.0
227	234	1.0
227	225	1.0
227	230	1.0
227	229	1.0
1275	1038	1.0
1275	2858	1.0
4447	1419	1.0
4447	1906	1.0
7861	8563	1.0
9004	2424	1.0
9004	1365	1.0
2836	3665	1.0
228	232	1.0
228	227	1.0
228	234	1.0
228	230	1.0
228	225	1.0
228	229	1.0
6458	5706	1.0
4822	4533	1.0
4824	8515	1.0
4824	9902	1.0
4824	345	1.0
4824	5814	1.0
4824	5250	1.0
4824	5329	1.0
4824	1566	1.0
1280	4113	1.0
10378	4533	1.0
1281	6611	1.0
4704	6473	1.0
4704	7057	1.0
7862	2180	1.0
7862	4301	1.0
3844	2691	1.0
3844	9016	1.0
3844	924	1.0
3844	1934	1.0
229	230	1.0
229	232	1.0
9006	9253	1.0
9006	1833	1.0
9006	2213	1.0
9006	4753	1.0
9006	2246	1.0
9006	9424	1.0
2837	937	1.0
2837	9568	1.0
9007	7673	1.0
5979	6024	1.0
5979	1831	1.0
5979	5930	1.0
5979	2636	1.0
5979	5024	1.0
9008	8325	1.0
9008	8278	1.0
9008	8375	1.0
9008	9051	1.0
9008	5664	1.0
9008	9042	1.0
9008	8659	1.0
9008	8738	1.0
9008	7302	1.0
9008	5465	1.0
9008	8559	1.0
9008	5341	1.0
9008	4435	1.0
9008	9040	1.0
139	119	1.0
139	143	1.0
139	114	1.0
139	131	1.0
22	190	1.0
22	188	1.0
22	21	1.0
1029	6633	1.0
1029	6480	1.0
1029	7642	1.0
1029	5686	1.0
3873	9242	1.0
7865	2716	1.0
1285	8490	1.0
1285	1632	1.0
1285	2600	1.0
1285	1005	1.0
1285	3634	1.0
1285	9647	1.0
1285	9588	1.0
1285	9867	1.0
1285	1095	1.0
1285	5870	1.0
1285	10037	1.0
1285	6156	1.0
1285	9299	1.0
1285	1848	1.0
1285	1335	1.0
1285	9858	1.0
1285	6078	1.0
1285	3985	1.0
1285	1297	1.0
1285	1360	1.0
1287	2365	1.0
1287	3355	1.0
1287	1297	1.0
1287	6320	1.0
1287	1256	1.0
1287	8862	1.0
1287	8827	1.0
2839	4383	1.0
7866	8474	1.0
7866	9351	1.0
6461	585	1.0
1288	8690	1.0
1288	1309	1.0
1288	738	1.0
4829	7440	1.0
4829	4380	1.0
4829	5067	1.0
4829	2954	1.0
4829	5291	1.0
4829	6411	1.0
4829	6000	1.0
6463	3817	1.0
4830	3183	1.0
4830	2266	1.0
9009	1257	1.0
9009	7754	1.0
2841	6816	1.0
6153	8972	1.0
638	7324	1.0
638	5088	1.0
4831	1126	1.0
4831	6639	1.0
7867	3850	1.0
7867	8690	1.0
7867	7947	1.0
8895	8723	1.0
8895	10346	1.0
6464	10508	1.0
2843	3843	1.0
1637	711	1.0
2844	5175	1.0
2844	1494	1.0
2844	3072	1.0
3278	3751	1.0
3278	6141	1.0
3278	4946	1.0
3278	1890	1.0
3278	7072	1.0
3278	2335	1.0
3278	7455	1.0
3278	994	1.0
7868	7019	1.0
7868	8164	1.0
7868	1247	1.0
6466	6624	1.0
1296	1979	1.0
2998	3242	1.0
6771	984	1.0
9010	738	1.0
10549	6378	1.0
7870	5218	1.0
7870	8357	1.0
7870	8667	1.0
7872	6742	1.0
1402	3620	1.0
2847	9506	1.0
2847	8474	1.0
3313	9219	1.0
3313	3347	1.0
3313	7949	1.0
3313	5039	1.0
2848	7797	1.0
2848	6893	1.0
2848	2224	1.0
9011	5930	1.0
9011	7435	1.0
9011	6281	1.0
9011	5727	1.0
9012	1308	1.0
9012	7351	1.0
4832	5129	1.0
3698	2054	1.0
3698	5345	1.0
2849	3534	1.0
2849	1695	1.0
2849	3050	1.0
2100	952	1.0
2100	5381	1.0
2850	8138	1.0
2850	7900	1.0
2850	4549	1.0
2850	7011	1.0
2850	988	1.0
9013	5282	1.0
9013	897	1.0
211	5727	1.0
211	5662	1.0
4834	4566	1.0
2851	7640	1.0
2851	8222	1.0
2851	1707	1.0
2851	7164	1.0
2851	5294	1.0
1294	7997	1.0
1294	4222	1.0
1294	5559	1.0
7874	7378	1.0
7874	8250	1.0
7874	7883	1.0
10032	704	1.0
10032	5154	1.0
9014	6523	1.0
7875	6742	1.0
7875	8375	1.0
7875	6419	1.0
7875	5727	1.0
9015	6523	1.0
9015	5727	1.0
9015	6644	1.0
9015	9659	1.0
4281	2021	1.0
4281	626	1.0
1295	8329	1.0
3579	3607	1.0
6468	9075	1.0
10089	10376	1.0
2854	1525	1.0
2854	5156	1.0
1298	3929	1.0
1298	3918	1.0
1298	783	1.0
371	385	1.0
371	372	1.0
5369	4533	1.0
5369	2356	1.0
1301	8790	1.0
1301	1343	1.0
1301	6051	1.0
1301	738	1.0
2858	1275	1.0
6469	7924	1.0
6469	5727	1.0
6469	1638	1.0
4835	7559	1.0
4835	8925	1.0
4835	4196	1.0
4835	9493	1.0
4835	7238	1.0
6470	3726	1.0
6470	3822	1.0
6470	8861	1.0
6470	1313	1.0
9016	10371	1.0
2859	3403	1.0
2859	1378	1.0
7877	4944	1.0
1303	4367	1.0
2860	8184	1.0
2860	8631	1.0
1304	2463	1.0
1304	994	1.0
1304	3647	1.0
1304	7237	1.0
7879	1149	1.0
7972	5692	1.0
9843	9651	1.0
9843	2239	1.0
9843	7675	1.0
9843	789	1.0
9843	5284	1.0
8070	974	1.0
8070	9988	1.0
2864	9659	1.0
2864	738	1.0
2864	3165	1.0
9017	2129	1.0
9018	1005	1.0
1305	1897	1.0
1306	1369	1.0
171	177	1.0
171	164	1.0
171	152	1.0
171	141	1.0
171	165	1.0
171	167	1.0
171	159	1.0
171	149	1.0
4836	2208	1.0
4836	6371	1.0
4836	4967	1.0
4836	6259	1.0
4836	4584	1.0
2866	9216	1.0
2866	4558	1.0
2866	8723	1.0
1307	1310	1.0
10442	4037	1.0
10081	738	1.0
1308	5899	1.0
1308	1722	1.0
1308	9277	1.0
1308	9012	1.0
1308	5727	1.0
1308	6375	1.0
1308	2465	1.0
1308	4897	1.0
1308	8589	1.0
1308	205	1.0
1308	9216	1.0
1308	3469	1.0
1308	7261	1.0
1308	5091	1.0
5970	7956	1.0
5970	7380	1.0
6475	10531	1.0
1309	1288	1.0
6289	8505	1.0
6289	6341	1.0
6289	7848	1.0
6289	2073	1.0
6289	6521	1.0
6289	6867	1.0
3314	4931	1.0
3314	2832	1.0
3314	3193	1.0
3314	5941	1.0
3314	4681	1.0
3314	9986	1.0
3314	5812	1.0
3314	2735	1.0
3314	1000	1.0
3314	8409	1.0
3314	4087	1.0
9663	3623	1.0
9663	4866	1.0
4838	1557	1.0
6007	1566	1.0
6007	4377	1.0
6007	1903	1.0
6007	5917	1.0
6477	2321	1.0
1050	2059	1.0
1050	9401	1.0
1050	1039	1.0
1050	9583	1.0
9664	4725	1.0
9664	8476	1.0
9664	6066	1.0
9664	9707	1.0
4839	3056	1.0
4839	734	1.0
2869	2811	1.0
1310	622	1.0
1310	4163	1.0
1310	1307	1.0
9167	6642	1.0
9167	8790	1.0
9167	4279	1.0
9167	3372	1.0
9167	6507	1.0
9167	4468	1.0
9167	4247	1.0
9167	1070	1.0
9167	4442	1.0
9167	5090	1.0
9167	3540	1.0
9167	5585	1.0
9167	2496	1.0
9167	4021	1.0
9167	4293	1.0
9167	698	1.0
9167	973	1.0
9167	571	1.0
9167	1489	1.0
9167	1864	1.0
9167	5766	1.0
9167	7617	1.0
9167	6487	1.0
9167	3421	1.0
9167	1650	1.0
9167	1001	1.0
9019	8060	1.0
8907	4295	1.0
9324	2136	1.0
9324	3014	1.0
5490	3634	1.0
5490	816	1.0
1311	1722	1.0
10552	10163	1.0
7885	1613	1.0
4842	8491	1.0
5831	8941	1.0
5831	7274	1.0
5831	1222	1.0
2871	3786	1.0
5870	5838	1.0
5870	6878	1.0
5870	6301	1.0
5870	756	1.0
5870	783	1.0
5870	1580	1.0
5870	9541	1.0
5870	2767	1.0
5870	2790	1.0
5870	6378	1.0
5870	3634	1.0
5870	2720	1.0
5870	7870	1.0
5870	908	1.0
5870	5032	1.0
5870	1285	1.0
5870	8827	1.0
5870	3534	1.0
5870	4744	1.0
8142	8384	1.0
2872	1948	1.0
2873	738	1.0
1313	7237	1.0
9765	6523	1.0
9021	5952	1.0
9021	6726	1.0
9021	7699	1.0
9021	5360	1.0
2190	3479	1.0
2190	1743	1.0
2190	9006	1.0
9023	1648	1.0
5438	3839	1.0
5438	3499	1.0
1315	586	1.0
10477	9681	1.0
9024	4501	1.0
2876	9884	1.0
6484	4029	1.0
9025	1347	1.0
1408	4745	1.0
